Tahun,Provinsi,Kabupaten/Kota,Timbulan Sampah Tahunan (ton/tahun)(A),Pengurangan Sampah Tahunan (ton/tahun)(B),%Pengurangan Sampah(B/A),Penanganan Sampah Tahunan (ton/tahun)(C),%Penanganan Sampah(C/A),Sampah Terkelola Tahunan (ton/tahun)(B+C),%Sampah Terkelola(B+C)/A,Daur ulang Sampah Tahunan (ton/tahun)(D),Bahan baku Sampah Tahunan (ton/tahun)(E),Recycling Rate(D+E)/A,P1/P2,Nama Fasilitas,Jenis,Status,Sampahmasuk (ton/thn),Sampahmasuk Landfill (ton/thn),Sampah Organikterolah (ton/thn),Sampah An-Organikterolah (ton/thn),RecoveryPemulung (ton/thn),Energi(MW),Alamat,Kelurahan,Kecamatan,Pengelola,Luas (hektar),Sistem Operasional,Luas Landfill Aktif (m2),Pencatatan,Jembatan Timbang,Penutupan Sampah Zona Aktif,Jml Sumur Pantau,IPL,Jml Uji Lindi,Ada Drainase,Pemanfaatan Gas Metana,Jumlah KK yang memanfaatkan gas Metana,Tahun Awal Operasi,Tahun Akhir Operasi,Ada Data SIPSN,Ada Data TPA
2025,Sumatera Barat,Kab. Solok Selatan,24687.56,49.16,0.2,7252.0,29.38,7301.16,29.57,0.0,7252.0,29.38,P 1,TPA Jujutan,TPA Pemda (Non Regional),A,5361.85,5361.85,0.0,0.0,0.0,0.0,"Jorong jujutan, Nagari Lubuk Gadang Kecamatan Sangir",,,Pemda DATI II,5.4,Control Landfill,4375.0,Manual Book,Tidak Ada,Seminggu Sekali,1.0,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA berupa kolam pengendapan dan proses biologi, masih berfungsi baik dan terawat.",2.0,ADA,Tidak ada. Gas Metana dibakar.,,,,True,True
2025,Sumatera Barat,Kab. Tanah Datar,,,,,,,,,,,,TPA Bukik Sangkiang,TPA Pemda (Non Regional),A,17907.6,17781.68,85.78,0.0,40.15,0.0,Jorong Piliang,Limo Kaum,Lima Kaum,Pemda DATI II,3.0,Control Landfill,40589.0,Manual Book,Tidak Ada,Seminggu Sekali,2.0,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA hanya berupa kolam pengendapan saja tanpa proses biologi atau proses kimia, masih berfungsi baik dan terawat.",1.0,ADA,Tidak ada. Gas Metana dibakar.,,2006.0,2030.0,False,True
2025,Sumatera Barat,Kota Bukittinggi,49170.54,66.08,0.13,41902.38,85.22,41968.47,85.35,41.98,6004.63,12.3,P 1,,,,,,,,,,,,,Tidak Diketahui,,Tidak Diketahui,,,,,,,,,,,,,True,False
2025,Sumatera Barat,Kota Padang,244179.26,3398.14,1.39,237015.13,97.07,240413.28,98.46,3245.4,58165.13,25.15,P 1,,,,,,,,,,,,,Tidak Diketahui,,Tidak Diketahui,,,,,,,,,,,,,True,False
2025,Sumatera Barat,Kota Padang Panjang,18657.34,65.66,0.35,17961.23,96.27,18026.89,96.62,59.62,2083.73,11.49,P 1,,,,,,,,,,,,,Tidak Diketahui,,Tidak Diketahui,,,,,,,,,,,,,True,False
2025,Sumatera Barat,Kota Pariaman,15159.91,0.0,0.0,1750.71,11.55,1750.71,11.55,0.0,1750.71,11.55,P 1,TPAS Tungkal Selatan,TPA Pemda (Non Regional),A,8541.0,8176.0,0.0,0.0,365.0,0.0,"Desa Tungkal Selatan, Kecamatan Pariaman Utara, Kota Pariaman",,,Pemda DATI II,14.0,Open Dumping,15000.0,Manual Book,Tidak Ada,Dua Minggu Sekali,,Tidak ada Instalasi Pengolahan Air Lindi (IPAL) di TPA,,TIDAK ADA,Tidak ada. Gas Metana dibakar.,,,,True,True
2025,Sumatera Barat,Kota Payakumbuh,35368.52,5.6,0.02,4952.5,14.0,4958.11,14.02,0.0,4952.5,14.0,P 1,TPST Kota Payakumbuh,TPA Pemda (Non Regional),A,27177.9,23710.4,1022.0,803.0,1642.5,0.0,Kelurahan Padang Karambia,,,Pemda DATI II,2.9,Tidak Diketahui,,Manual Book,Tidak Ada,,,,,TIDAK ADA,,,,,True,True
2025,Sumatera Barat,Kota Sawahlunto,7024.21,129.04,1.84,6404.47,91.18,6533.51,93.01,128.12,1283.16,20.09,P 1,TPA Sampah Kayu Gadang,TPA Pemda (Non Regional),A,5110.0,5103.03,0.0,0.0,6.97,0.0,Kayu Gadang Dusun Kayu Gadang,Desa Santur,Barangin,Pemda DATI II,25.0,Control Landfill,50000.0,Manual Book,Tidak Ada,2-3x Seminggu,2.0,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA berupa kolam pengendapan dan proses biologi serta proses kimia, masih berfungsi baik dan terawat.",2.0,ADA,Tidak ada. Gas Metana dibakar.,,,2035.0,True,True
2025,Sumatera Barat,Kota Solok,21858.79,67.6,0.31,21401.23,97.91,21468.83,98.22,18.25,4296.64,19.74,P 1,TPA Sampah Regional Solok,TPA Regional,A,17104.59,17104.59,0.0,0.0,0.0,0.0,Ampang Kualo,Kampung Jawa,Tanjung Harapan,Pemda DATI I,6.24,Control Landfill,21016.0,Kombinasi timbangan dengan Komputer (excel / tidak otomatis),Ada & Berfungsi,Seminggu Sekali,2.0,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA berupa kolam pengendapan dan proses biologi, masih berfungsi baik dan terawat.",12.0,ADA,Tidak ada. Gas Metana dibakar.,,2014.0,,True,True
2025,Sumatera Selatan,Kab. Muara Enim,95444.73,0.07,0.0,48868.9,51.2,48868.97,51.2,0.0,17296.4,18.12,P 1,,,,,,,,,,,,,Tidak Diketahui,,Tidak Diketahui,,,,,,,,,,,,,True,False
2025,Sumatera Selatan,Kab. Musi Banyuasin,105199.57,1952.38,1.86,33604.18,31.94,35556.56,33.8,4.75,20464.18,19.46,P 1,TPA Keluang,TPA Pemda (Non Regional),A,930.75,711.75,0.0,73.0,146.0,0.0,Kelurahan Keluang,Keluang,Keluang,Lainnya,1.0,Open Dumping,,Manual Book,Tidak Ada,Setahun Sekali,,Tidak ada Instalasi Pengolahan Air Lindi (IPAL) di TPA,,TIDAK ADA,Tidak ada. Gas Metana dibakar.,,2017.0,,True,True
2025,Sumatera Selatan,Kab. Musi Banyuasin,105199.57,1952.38,1.86,33604.18,31.94,35556.56,33.8,4.75,20464.18,19.46,P 1,TPST Muara Teladan,TPA Pemda (Non Regional),A,1095.0,657.0,182.5,146.0,109.5,0.0,Jalan Sekayu Muara Teladan,Balai Agung,Sekayu,Pemda DATI II,1.0,Control Landfill,1000.0,Manual Book,Tidak Ada,3-4 Bulan Sekali,,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA hanya berupa kolam pengendapan saja tanpa proses biologi atau proses kimia, masih berfungsi baik dan terawat.",,ADA,,,2019.0,,True,True
2025,Sumatera Selatan,Kab. Musi Banyuasin,105199.57,1952.38,1.86,33604.18,31.94,35556.56,33.8,4.75,20464.18,19.46,P 1,TPA Mangun jaya,TPA Pemda (Non Regional),A,1496.5,1189.9,0.0,146.0,160.6,0.0,Mangun Jaya,Mangun Jaya,BABAT TOMAN,Lainnya,1.0,Open Dumping,,Manual Book,Tidak Ada,Tidak Ditutup,,Tidak ada Instalasi Pengolahan Air Lindi (IPAL) di TPA,,TIDAK ADA,Tidak ada. Gas Metana dibakar.,,2018.0,,True,True
2025,Sumatera Selatan,Kab. Musi Banyuasin,105199.57,1952.38,1.86,33604.18,31.94,35556.56,33.8,4.75,20464.18,19.46,P 1,TPA Kec Babat,TPA Pemda (Non Regional),A,1113.25,879.65,0.0,0.0,233.6,0.0,Pinggap - Kasmaran,Kasmaran,Babat Toman,Lainnya,1.0,Open Dumping,,Manual Book,Tidak Ada,Tidak Ditutup,,Tidak ada Instalasi Pengolahan Air Lindi (IPAL) di TPA,,TIDAK ADA,Tidak ada. Gas Metana dibakar.,,2017.0,,True,True
2025,Sumatera Selatan,Kab. Musi Banyuasin,105199.57,1952.38,1.86,33604.18,31.94,35556.56,33.8,4.75,20464.18,19.46,P 1,TPA Sanga desa,TPA Pemda (Non Regional),A,602.25,470.85,0.0,0.0,131.4,0.0,Jl. Ngulak III,Ngulak III,Sanga desa,Pemda DATI II,1.0,Open Dumping,,Manual Book,Tidak Ada,Tidak Ditutup,,Tidak ada Instalasi Pengolahan Air Lindi (IPAL) di TPA,,TIDAK ADA,Tidak ada. Gas Metana dibakar.,,2018.0,,True,True
2025,Sumatera Selatan,Kab. Musi Banyuasin,105199.57,1952.38,1.86,33604.18,31.94,35556.56,33.8,4.75,20464.18,19.46,P 1,TPA LAIS,TPA Pemda (Non Regional),A,894.25,704.45,73.0,73.0,43.8,0.0,Philip 5,Lais Utara,Lais,Lainnya,1.0,Open Dumping,,Manual Book,Tidak Ada,Tidak Ditutup,,Tidak ada Instalasi Pengolahan Air Lindi (IPAL) di TPA,,TIDAK ADA,,,2018.0,,True,True
2025,Sumatera Selatan,Kab. Musi Banyuasin,105199.57,1952.38,1.86,33604.18,31.94,35556.56,33.8,4.75,20464.18,19.46,P 1,TPA Bayung Lencir,TPA Pemda (Non Regional),A,2281.25,1806.75,0.0,109.5,365.0,0.0,Bayung Lencir,Bayung Lencir,Bayung Lencir,Lainnya,0.65,Open Dumping,,Manual Book,Tidak Ada,3-4 Bulan Sekali,,Tidak ada Instalasi Pengolahan Air Lindi (IPAL) di TPA,,TIDAK ADA,Tidak ada. Gas Metana dibakar.,,,,True,True
2025,Sumatera Selatan,Kab. Musi Banyuasin,105199.57,1952.38,1.86,33604.18,31.94,35556.56,33.8,4.75,20464.18,19.46,P 1,TPA Open Dumping Sungai Lilin,TPA Pemda (Non Regional),A,2226.5,1861.5,0.0,0.0,365.0,0.0,Kelurahan Sungai Lilin,Sungai lilin Jaya,Sungai lilin,Lainnya,3.0,Open Dumping,2500.0,Manual Book,Tidak Ada,Tidak Ditutup,,Tidak ada Instalasi Pengolahan Air Lindi (IPAL) di TPA,,TIDAK ADA,Tidak ada. Gas Metana dibakar.,,2018.0,,True,True
2025,Sumatera Selatan,Kab. Musi Banyuasin,105199.57,1952.38,1.86,33604.18,31.94,35556.56,33.8,4.75,20464.18,19.46,P 1,TPA Sungai Medak,TPA Pemda (Non Regional),A,12081.5,10256.5,730.0,730.0,365.0,0.0,Jl. Sekayu,Sungai Medak,Sekayu,Pemda DATI II,8.0,Control Landfill,10000.0,Kombinasi timbangan dengan Komputer (excel / tidak otomatis),Ada & Berfungsi,2-3x Seminggu,5.0,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA hanya berupa kolam pengendapan saja tanpa proses biologi atau proses kimia, masih berfungsi baik dan terawat.",255.0,ADA,Untuk Bahan Bakar,,,,True,True
2025,Sumatera Selatan,Kab. Musi Rawas,,,,,,,,,,,,TPA Simpang Gegas,TPA Pemda (Non Regional),A,13870.0,13851.75,0.0,0.0,18.25,0.0,Jl. Simpang Gegas Temuan,Simpang Gegas Temuan,Tiang Pumpung Kepungut,Pemda DATI II,5.0,Open Dumping,6400.0,Manual Book,Ada tapi Rusak,Tidak Ditutup,2.0,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA hanya berupa kolam pengendapan saja tanpa proses biologi atau proses kimia, masih berfungsi baik dan terawat.",,ADA,Tidak ada. Gas Metana dibakar.,,2014.0,,False,True
2025,Sumatera Selatan,Kab. Ogan Komering Ulu,56947.01,10.49,0.02,9311.89,16.35,9322.38,16.37,0.0,9311.89,16.35,P 1,TPA Simpang Kandis,TPA Pemda (Non Regional),A,20805.0,18797.5,365.0,0.0,1642.5,0.0,Jl. Baturaja-Prabumulih,Gunung Meraksa,Lubuk Batang,Pemda DATI II,33.4,Open Dumping,500.0,Kombinasi timbangan dengan Komputer (excel / tidak otomatis),Tidak Ada,Tidak Ditutup,5.0,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA tetapi sudah rusak atau tidak berfungsi dengan baik dan tidak terawat",,ADA,,,2011.0,,True,True
2025,Sumatera Selatan,Kab. Ogan Komering Ulu Selatan,59412.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P 1,TPA Pelawi,TPA Pemda (Non Regional),A,33083.6,33006.95,0.0,0.0,76.65,0.0,Talang Karya Desa Pelawi,,,Pemda DATI II,32.0,Control Landfill,2500.0,Manual Book,Ada tapi Rusak,Seminggu Sekali,1.0,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA berupa kolam pengendapan dan proses biologi, masih berfungsi baik dan terawat.",1.0,ADA,Tidak ada. Gas Metana dibakar.,,2016.0,2046.0,True,True
2025,Sumatera Selatan,Kab. Ogan Komering Ulu Timur,,,,,,,,,,,,TPA BELITANG,TPA Pemda (Non Regional),A,28429.85,27725.4,87.6,284.7,332.15,0.0,DESA GUMUK REJO,DESA GUMUK REJO,BUAY MADANG TIMUR,Pemda DATI II,3.8,Control Landfill,393.75,Manual Book,Ada & Berfungsi,Seminggu Sekali,2.0,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA berupa kolam pengendapan dan proses biologi, masih berfungsi baik dan terawat.",4.0,ADA,,,2019.0,,False,True
2025,Sumatera Selatan,Kab. Ogan Komering Ulu Timur,,,,,,,,,,,,TPA MARTAPURA,TPA Pemda (Non Regional),A,19345.0,18706.25,310.25,0.0,328.5,0.0,DESA PULAU NEGARA KECAMATAN BUAY PEMUKA PELIUNG,DESA PULAU NEGARA,BUAY PEMUKA PELIUNG,Pemda DATI II,1.1,Control Landfill,225.0,Manual Book,Ada & Berfungsi,Seminggu Sekali,3.0,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA hanya berupa kolam pengendapan saja tanpa proses biologi atau proses kimia, masih berfungsi baik dan terawat.",4.0,TIDAK ADA,,,2007.0,,False,True
2025,Sumatera Selatan,Kab. Penukal Abab Lematang Ilir,,,,,,,,,,,,TPA,TPA Pemda (Non Regional),A,14600.0,14508.75,0.0,0.0,91.25,0.0,HANDAYANI MULYA,,,Pemda DATI II,8.4,Open Dumping,40000.0,,Tidak Ada,Tidak Ditutup,,Tidak ada Instalasi Pengolahan Air Lindi (IPAL) di TPA,,TIDAK ADA,,,2017.0,2027.0,False,True
2025,Sumatera Selatan,Kota Pagar Alam,28515.63,0.0,0.0,109.5,0.38,109.5,0.38,0.0,109.5,0.38,P 1,TPST Padang Karet,TPA Pemda (Non Regional),A,17421.45,17301.0,0.0,0.0,120.45,0.0,"Jalan Padang Karet, Kelurahan Ulu Rurah, Kecamatan Pagar Alam Selatan",,,Pemda DATI II,10.0,Control Landfill,21384.0,Manual Book,Tidak Ada,Seminggu Sekali,3.0,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA hanya berupa kolam pengendapan saja tanpa proses biologi atau proses kimia, masih berfungsi baik dan terawat.",,ADA,,,2012.0,2024.0,True,True
2025,Sumatera Selatan,Kota Prabumulih,37577.66,13.75,0.04,7641.18,20.33,7654.94,20.37,0.0,7641.18,20.33,P 1,TPA Kota Prabumulih,TPA Pemda (Non Regional),A,23542.5,23469.5,0.0,0.0,73.0,0.0,Prabujaya,Prabujaya,Prabumulih Timur,Pemda DATI II,8.5,Open Dumping,15000.0,Otomatis Komputerisasi (Aplikasi Khusus TPA),Ada & Berfungsi,Tidak Ditutup,2.0,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA hanya berupa kolam pengendapan saja tanpa proses biologi atau proses kimia, masih berfungsi baik dan terawat.",1.0,ADA,Tidak ada. Gas Metana dibakar.,,1999.0,2025.0,True,True
2025,Sumatera Utara,Kab. Humbang Hasundutan,22674.82,0.0,0.0,8660.15,38.19,8660.15,38.19,0.0,630.15,2.78,P 1,TPA Humbang Hasundutan,TPA Pemda (Non Regional),A,24655.75,22903.75,1551.25,200.75,0.0,0.0,Dusun Partortoran Desa Nagasaribu Kecamatan Lintongnihuta,Nagasaribu,Lintongnihuta,Pemda DATI II,3.5,Control Landfill,4481.0,Manual Book,Ada & Berfungsi,Seminggu Sekali,2.0,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA hanya berupa kolam pengendapan saja tanpa proses biologi atau proses kimia, masih berfungsi baik dan terawat.",2.0,ADA,Tidak ada. Gas Metana dibakar.,,2020.0,,True,True
2025,Sumatera Utara,Kab. Nias,21678.52,0.0,0.0,474.5,2.19,474.5,2.19,0.0,474.5,2.19,P 1,,,,,,,,,,,,,Tidak Diketahui,,Tidak Diketahui,,,,,,,,,,,,,True,False
2025,Sumatera Utara,Kab. Pakpak Bharat,8282.43,2236.34,27.0,364.15,4.4,2600.49,31.4,2236.34,364.15,31.4,P 1,TPA SIKOLING-KOLING,TPA Pemda (Non Regional),A,722.7,712.12,0.0,0.0,10.59,0.0,"DESA  SUKARAME, KECAMATAN KERAJAAN",,,Pemda DATI II,1.0,Tidak Diketahui,468.0,Manual Book,Tidak Ada,Sebulan Sekali,,Tidak ada Instalasi Pengolahan Air Lindi (IPAL) di TPA,,TIDAK ADA,,,2017.0,2025.0,True,True
2025,Sumatera Utara,Kab. Pakpak Bharat,8282.43,2236.34,27.0,364.15,4.4,2600.49,31.4,2236.34,364.15,31.4,P 1,TPA KLOHI,TPA Pemda (Non Regional),A,2011.15,1994.36,0.0,0.0,16.79,0.0,"DESA SILIMA KUTA, KEC. TINADA, KAB.PAKPAK BHARAT",,,Pemda DATI II,2.0,Tidak Diketahui,2678.97,Manual Book,Tidak Ada,Sebulan Sekali,,Tidak ada Instalasi Pengolahan Air Lindi (IPAL) di TPA,,TIDAK ADA,,,2017.0,,True,True
2025,Sumatera Utara,Kab. Simalungun,194818.57,0.0,0.0,1385.18,0.71,1385.18,0.71,0.0,1385.18,0.71,P 1,TPA Marjandi Embong,TPA Pemda (Non Regional),A,50370.0,50348.1,21.9,0.0,0.0,0.0,Panombeian Panei,,,Pemda DATI II,14.08,Open Dumping,37500.0,Kombinasi timbangan dengan Komputer (excel / tidak otomatis),Ada tapi Rusak,3-4 Bulan Sekali,2.0,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA hanya berupa kolam pengendapan saja tanpa proses biologi atau proses kimia, masih berfungsi baik dan terawat.",1.0,TIDAK ADA,,,,,True,True
2025,Sumatera Utara,Kab. Toba,,,,,,,,,,,,TPA Sijambur,TPA Pemda (Non Regional),A,1927.2,1927.2,0.0,0.0,0.0,0.0,Sijambur Desa Pardomuan,,,Pemda DATI II,0.0,Open Dumping,,Manual Book,Tidak Ada,Setahun Sekali,,Tidak ada Instalasi Pengolahan Air Lindi (IPAL) di TPA,,ADA,,,,,False,True
2025,Sumatera Utara,Kab. Toba,,,,,,,,,,,,TPA Pintu Bosi,TPA Pemda (Non Regional),A,15417.6,15417.6,0.0,0.0,0.0,0.0,Jl. TPL Desa Pintu Bosi,,,Pemda DATI II,0.0,Open Dumping,,Manual Book,Tidak Ada,Tidak Ditutup,,,,TIDAK ADA,,,,,False,True
2025,Sumatera Utara,Kota Medan,635245.31,22467.74,3.54,589496.29,92.8,611964.02,96.34,22355.66,135020.18,24.77,P 1,TPA Terjun,TPA Pemda (Non Regional),A,454476.11,363846.61,109.5,0.0,90520.0,0.0,Jl. Marelan Raya Pasar V,Rengas Pulau,Medan Marelan,Pemda DATI II,14.0,Control Landfill,70000.0,Kombinasi timbangan dengan Komputer (excel / tidak otomatis),Ada & Berfungsi,Seminggu Sekali,1.0,,,ADA,,,1993.0,,True,True
2025,Sumatera Utara,Kota Tanjung Balai,34321.5,2158.75,6.29,4811.85,14.02,6970.61,20.31,2158.61,4811.85,20.31,P 1,TPA Tanjungbalai,TPA Pemda (Non Regional),A,24411.2,24075.4,7.3,10.95,317.55,0.0,Jln. H. M. Nur,,,Pemda DATI II,41236.0,Open Dumping,5000.0,Kombinasi timbangan dengan Komputer (excel / tidak otomatis),Ada & Berfungsi,,3.0,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA hanya berupa kolam pengendapan saja tanpa proses biologi atau proses kimia, masih berfungsi baik dan terawat.",,ADA,Tidak ada. Gas Metana dibakar.,,2009.0,,True,True
